CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
700000186,69,3,44,1,3,5,12329.781218592236,957.1384024977125,10585.55878118921,1.4219933182065185,6742.833037854254,87,1.0266057199390517,0.24713155466139192,0.8711709518518423,0.016783907164285884,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
700000187,19,5,58,4,0,4,23760.992865807526,3667.4337324605194,3346.6784348734263,1.2371950723379896,11886.39776698222,38,0.6903046871094624,0.9412724482418516,0.9829462229913007,0.0022961319498755683,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
700000188,23,1,16,4,5,0,22398.66456020358,3522.7721401372264,10856.85160390134,0.7158290015432619,6265.379489016624,140,0.5463995264481597,0.48303969755889,0.8537067512135215,0.05749233297945003,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
700000189,72,2,40,6,3,2,13480.867741033004,3478.9873882772245,11721.544185872339,0.4105143038794828,8523.995733837257,62,0.31813282105737,0.9650153694544719,0.8501786091382205,0.1352052576105095,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
700000190,76,3,13,5,3,0,4394.915201300891,2245.423725054734,15500.324693665194,0.5557020104217698,14116.327891524214,132,1.2267612181984113,0.6252047695304422,0.8747109602095364,0.010097788882481584,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
700000191,66,0,47,3,0,1,12572.024211630607,4199.008033322134,5119.244840856652,1.1069525976300345,14666.60083936468,83,0.3099839306726304,0.43358279263261434,0.8185250966102735,0.1496768699352463,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
700000192,76,0,38,2,2,7,7645.986585210701,2734.379829380223,16931.550371866975,1.1410411630337183,3458.357653209391,48,0.5391244037601609,0.8774700466544819,0.9477446301453133,0.0027491108022690506,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
700000193,60,1,51,3,4,1,22249.27076879879,3033.658623587182,16985.355880652955,0.397379014243487,14296.615297563414,147,1.3619571698167052,0.3832842396422014,0.8987001984308817,0.05666095248498613,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
700000194,18,2,57,3,5,1,13397.373860346017,1031.0870254206993,20093.109717139097,0.7003281468348518,13045.30353726826,106,1.374415306983803,0.6664630475268357,0.9574774053504665,0.09086908461353103,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
700000195,55,1,51,4,1,3,5187.24133187635,3919.9367934467773,10775.045485840805,0.900096141925899,11883.91685438776,13,1.0082791909810713,0.40763285797965576,0.8939051084087726,0.005662254880533558,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
700000196,55,1,12,6,5,4,5653.415813865567,352.45972821572326,5048.344270080454,1.097063261986762,13284.513871730867,118,1.291785708234915,0.44620122097754367,0.9611689065235666,0.0015928809490902253,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
700000197,42,4,35,1,4,6,7265.743371098226,4046.621991426312,19765.764460006296,1.0586599173047389,5916.042565045469,67,1.4293449750404081,0.8763194331423115,0.820513592516718,0.07854614865428325,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
700000198,71,4,53,1,3,6,14393.460956978199,2072.5803240839614,824.6503208458084,0.6551314666303879,7158.243889122146,96,0.5151039068871369,0.6939495905101568,0.8459196321507938,0.023510260030043997,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
700000199,54,5,55,2,5,5,16699.718694560794,1726.1497683498621,10647.922676509843,1.1788966377752021,13284.105993824334,131,0.7251255926606588,0.10534548448133318,0.8444722609496341,0.10384491415604102,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
700000200,36,5,26,6,3,7,18872.714091846,2784.3922158604796,10686.490036321387,0.8147332001161731,8343.122555652171,83,0.7942376885009952,0.753594630745753,0.8407334275545371,0.06551043303602648,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
700000201,65,4,59,1,4,7,28060.689797840943,2195.4778262541427,24520.671471624108,0.9147417086921821,2157.143664970702,35,1.3748097331425344,0.2043163833989703,0.9015610127917558,0.0838543322332044,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
700000202,76,4,14,5,4,2,20970.31724992839,1266.3619176135753,744.4800281320097,1.1681323948258944,8267.02069053989,74,0.8580662979607733,0.874170682157026,0.8406872950272183,0.025477283200067858,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
700000203,36,2,13,1,4,6,14522.982928064934,378.4986365489373,10001.739202964814,1.264245191355124,13575.723413920316,57,0.5495476311472679,0.04198542890958823,0.8958520179829075,0.0363446586456313,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
700000204,74,0,56,2,1,4,24310.621810609955,2167.361163778172,24930.967670622285,0.9708711419359226,5156.851213221325,92,0.3840042145596789,0.729234742913643,0.9216817871760036,0.14132685269351927,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
700000205,75,2,43,3,5,2,25109.663480437128,4211.62752374967,9644.408331291228,1.0583864164754269,1882.8882329593503,57,0.3797559909315265,0.7665150495325846,0.9167427175462728,0.15639199543159185,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
700000206,34,2,48,3,3,4,12211.985006381192,3312.419734708041,9000.585163496682,0.7689061827955644,2800.8436685004312,140,0.8197957335781997,0.7743026829445951,0.9705169909876685,0.10832928364335198,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
700000207,30,2,27,3,0,7,18393.368134144443,4307.568536134468,21781.671175673928,1.1692132875954475,11313.423996603828,89,0.3923660032570489,0.6961561451379252,0.8765597528872776,0.16436618931707186,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
700000208,79,5,58,3,5,2,19454.85416446786,1622.5590008767103,7103.0406261606795,0.5291119020859721,10572.293903959053,22,1.0856508904275588,0.823767395799123,0.8126280585854783,0.15535809668144543,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
700000209,37,1,48,4,3,0,13538.040565697072,155.74546396695533,6859.623007238705,0.34041168464935684,13248.19370271809,88,0.9688046034876097,0.03897932066113041,0.9333694782611316,0.06460546915081877,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
700000210,57,4,49,2,1,7,8221.253347163607,2883.5119942887814,2147.7698922005125,0.4139015241860036,14983.942874482715,52,1.4202853001491775,0.8013479918738086,0.9348517684012998,0.0011437162721578576,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
700000211,66,2,22,3,4,2,12774.342249477208,68.49275204457273,2465.445038164995,0.6746356418611243,728.2722384373162,123,1.1473902025428648,0.30895599006815266,0.8265289155201907,0.10232714357901543,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
700000212,78,1,30,1,3,4,19511.34495396297,3665.018098141767,17065.072240913112,0.46612259199527317,8893.182436516092,57,1.0162222522653113,0.9281820981139515,0.9858279040030925,0.06838105562109807,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
700000213,38,3,15,6,0,1,21737.9046772273,2965.791095197341,1807.0259262279935,0.8457172110631933,10284.401381427453,64,1.3363697055559391,0.11006328420111522,0.985009435068603,0.12632870301657834,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
700000214,71,1,33,3,0,7,24497.499014286408,2069.137326603979,5502.0806996219535,0.35081073452686057,8906.029277909758,102,1.4384932741796532,0.060604907714909784,0.9370790686892012,0.0049932444240114345,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
700000215,71,3,41,6,2,3,15166.373347137256,2009.4359994536503,4265.430549683011,0.9871286794584269,4516.681602726692,45,0.3942693971084726,0.74056472325951,0.8189816882534693,0.11881655611394248,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
700000216,34,3,27,6,5,2,7125.723112714999,4314.98415679436,22209.2891651736,0.5359843019435504,11192.67824367482,97,1.3614999515054254,0.12522055951683142,0.8401105955690533,0.043245401825555946,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
700000217,32,4,41,6,3,3,2943.479594785089,4876.715667395352,20515.860728159998,1.3230569054951646,14100.495855791465,20,1.2472913062963027,0.41621805884534935,0.8336236256798593,0.09499019305274965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
700000218,69,4,31,3,4,5,5814.632885642963,572.1575930617928,713.3006030323177,0.48668572424316275,3505.4581964811805,145,0.5636481484696805,0.02052081472932521,0.9653236691004977,0.07311914020079335,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
700000219,43,5,15,2,5,6,29615.143943524614,1356.8298176950527,2915.281712049102,1.2951770809509113,10746.795238326647,55,1.2645658685801702,0.13714848815274316,0.916139816910857,0.10110175207797278,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
700000220,40,0,12,2,0,6,2652.38308292368,2093.0363745916497,11731.569891220232,1.1700072915589423,8827.16983880806,124,1.4901274571750993,0.6642017130717857,0.8398491908816629,0.008992288318310226,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
700000221,26,3,37,3,4,1,14655.153330472127,3280.2751098785197,14209.681934400878,1.1244469806989765,10042.19747886326,57,0.7881657611420683,0.3282331056783394,0.8907979822399398,0.1524893917349737,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
700000222,54,5,30,5,0,3,15199.109399457098,3223.726242884093,6130.754782041651,0.9631947213320978,5896.512201080009,129,0.5223244264599884,0.2786430631150364,0.8437419600647167,0.036567555973763426,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
700000223,25,5,17,6,2,1,11654.331132215044,435.08609151394376,14141.230317740605,1.3141450217952417,12040.932613580784,61,1.10731753729496,0.2205042634356471,0.8436415069104345,0.17481435466103704,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
700000224,62,1,31,4,4,0,5409.408455310262,2291.6179729378773,9104.874990045131,0.41253183150841977,7548.892035616399,118,1.4335988786053142,0.6099415585960517,0.98490449374638,0.15716252909367465,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
700000225,42,4,27,2,5,1,15874.742778468206,3520.4163566066954,23411.716124799088,0.7509660190153035,10767.766606059069,91,0.5048500359749762,0.030463686308960125,0.8408896744928547,0.06808231122285194,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
700000226,27,3,42,5,6,7,2012.4350270304906,2755.7998095818602,11235.37602458444,1.3070164739763583,2829.853978321755,84,0.838846521516151,0.23747855675225749,0.8099228746677676,0.1449196573695258,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
700000227,29,0,54,2,5,2,22772.319827120617,627.4314839957534,19432.89978179444,0.5843199898879784,10322.200383388656,94,1.3020791345460239,0.9273551805862972,0.8731771619113761,0.06360991451018375,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
700000228,52,2,22,1,4,2,9519.501279057333,207.4958359153972,16108.820170198842,1.0167509044241632,9974.060727940869,37,1.317731082018756,0.9471614629002478,0.9769710235392008,0.1478133951878745,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
700000229,30,3,43,1,0,3,19057.996687544128,4950.544230434329,8141.046176211268,0.7079662365518978,1644.6213427250555,37,0.6132582314818177,0.3433867021776442,0.9669143580511256,0.18709690270549917,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
700000230,44,0,58,4,6,7,10901.33281852465,2243.894019973074,22874.20067032568,0.5272721014618152,572.8850128421451,127,1.0942963591644137,0.7511771369540428,0.9507736165419826,0.11557822253881767,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
700000231,33,0,26,3,3,0,20242.184223490116,2055.987444412729,10358.953352833138,1.3615042658755365,13485.661297911662,141,0.6766536918180327,0.6910558127392618,0.8543266362548739,0.03812196661488996,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
700000232,37,0,33,5,5,4,16412.192511489855,1439.7267133799623,12574.079821054203,0.6599304837324271,9143.188350955437,55,1.0586857810414332,0.5836050370080997,0.8780240469376679,0.07102632955076252,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
700000233,35,4,39,3,5,7,20053.88444878911,4491.932332920174,10288.210222379903,0.6921536470293328,656.7607127103469,70,1.235985992292653,0.09873720688266585,0.8151322207808223,0.07230827975080771,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
700000234,26,2,59,2,0,7,1940.859935368422,3293.5881936351107,13541.150960810633,0.4239180106500581,3001.59621572225,132,1.1977929916652226,0.561255678074924,0.8492488321941201,0.08470958319837928,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
700000235,73,1,42,4,0,3,16184.008071422135,1091.2993634686475,24741.078261600975,0.9893241070466469,2499.3364056621513,88,1.284835392920135,0.4773503981224013,0.8701638218670031,0.0725119593118189,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
700000236,30,0,49,1,5,4,25386.352601684306,1106.19348223032,9834.286204875798,1.270086886672429,12442.542355860116,36,1.2378067772906185,0.2757574044412813,0.8408493517824336,0.0033512608984764825,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
700000237,42,1,37,5,1,3,8243.392710949074,3270.800771430492,15671.356285312751,0.6985317399697495,13957.476614891904,22,0.5687790550380973,0.23914254543452318,0.9024600693774162,0.15471442034614408,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
700000238,36,3,47,3,1,7,2356.789504181287,1598.2602764603128,11235.329558325704,1.3791124307096274,14452.790975832771,108,0.7258772201838648,0.4131725172077195,0.9351645850208148,0.1316319648595147,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
700000239,57,2,27,4,5,3,13156.303401161518,841.0182788325909,22043.590284122613,0.9684486159300421,3855.0192274642964,33,1.4624095266892285,0.2623429667809457,0.8626100290126294,0.1672996981236067,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
700000240,74,2,41,2,5,1,2248.5196787543887,3904.819318222176,10256.580951971286,0.8326845987838939,13457.121503526907,103,0.9483558381483687,0.8446659090902243,0.886260341268203,0.07580809707660702,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
700000241,32,1,43,1,4,1,17618.223817951453,1626.0559813810567,1462.1006489204817,0.6263983264132272,592.4961293955648,105,1.458896651783697,0.39515529747230504,0.9456741708679293,0.069161219682085,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
700000242,37,5,59,3,4,2,23625.488786006856,4988.114111256928,5182.736166997973,0.8515809835914869,6749.2665778519195,82,0.5174199348600993,0.6227534032398411,0.844535215824617,0.06144328340425418,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
700000243,51,4,59,1,1,5,22002.743880746526,3452.0286095553597,8843.348469257473,1.2659564764791054,1259.6737861254876,108,1.0229393303599053,0.1630191138148862,0.8467625666186128,0.004741550728903677,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
700000244,79,1,23,1,1,1,2468.05169580315,196.959168464097,14561.771718690756,0.7714741306718148,915.4601998759905,99,1.4361072422084438,0.7816154791963991,0.862741302410413,0.04957467174568473,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
700000245,56,5,13,2,2,2,21573.727074385268,1357.4600127135566,22653.960639485344,0.7496663646088517,8473.094160254976,133,0.8113454855426769,0.832363539660995,0.9611297610726683,0.04486371177070525,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
700000246,33,3,39,6,4,6,26249.96520826574,417.6245734000938,5672.585592671917,1.2029620051037933,1243.760810227626,133,1.210904319066766,0.727529230225095,0.8968782371201699,0.13876111139348235,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
700000247,54,2,40,4,0,5,11050.20403467988,2038.5788533261261,3576.3566766126587,0.5055539493860044,12496.670044979111,39,0.7702926755326908,0.6971636921379805,0.8386870685912966,0.12830089625125035,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
700000248,64,3,20,3,2,5,7975.415970224313,3361.9192164585183,20738.584771432994,1.1077105570934604,12453.081485115566,91,0.3543535723356929,0.6563858593847672,0.9070304667360701,0.01640473704229417,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
700000249,59,0,53,4,2,1,24020.72501333315,3297.114810409988,14656.272731151575,1.3393218544534016,4696.873063482575,41,1.0432679632398023,0.4111904758694911,0.8854972908180536,0.06605693350041689,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
700000250,60,0,22,5,3,6,1469.811522844549,4091.902123897676,1483.4020475914797,1.367896051635435,14883.459834960327,74,1.0825116742579808,0.7809193563860904,0.9582927081779038,0.12049396614069102,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
700000251,57,1,54,3,4,2,10405.551943194023,3382.418747603022,15058.924769060632,1.0237801441475363,10396.720663296963,69,0.30161552514787643,0.3781007697874508,0.8286790740021786,0.003677228430319457,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
700000252,73,0,53,5,5,7,7157.6852543198465,610.0370678844453,17683.890496212407,0.43612898052470006,14955.183669545651,98,1.4146314598146787,0.33197150473584547,0.8930673867878972,0.002736482952136221,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
700000253,77,1,12,3,3,3,6064.768390993557,1479.6601471830807,16763.699633891767,1.4583632683564798,1231.0432172320334,21,1.0104202113468754,0.16590102437078624,0.804936831444917,0.07255072007983042,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
700000254,31,1,23,6,5,3,29752.15346744097,3634.1941552411877,19726.857204712203,1.493298321070648,9279.478132626207,105,1.111633281447269,0.6796331823951436,0.9891849288064173,0.059164819499307214,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
700000255,21,4,51,3,5,6,1471.0598530741572,3643.8902722532375,8426.495105894543,1.0980671868079572,8570.387213281223,55,0.46149152052492926,0.09441889766048095,0.9663036666224447,0.18367950841631162,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
700000256,40,2,25,3,0,4,21651.974330537545,1782.980879931028,6734.792624647376,0.3154769637474305,8334.341398041744,44,1.3785454676848172,0.5531119710583715,0.9624516241980684,0.07680852767822009,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
700000257,42,0,31,4,6,7,6130.011573895534,4936.68079289773,11380.537144212156,0.9382461198060198,13167.468666689623,108,1.3695818476323585,0.46381424972767993,0.8640054633124784,0.0952922542478799,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
700000258,23,4,59,3,0,2,22416.670476805044,3333.0854243968615,3429.268944925383,0.9871714237387015,4222.780696491491,13,0.8111252501603273,0.9946841651964872,0.8185000875877928,0.15606957254803172,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
700000259,69,4,56,6,2,2,7554.962706870911,2755.2547664746617,13327.307698481467,0.6387149644955193,4822.09693260993,86,0.9496493050889259,0.0860321570329432,0.8114053828007239,0.021096685492207137,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
700000260,43,1,38,3,5,1,15445.76836289323,3446.5520605134516,6681.642213207333,0.6693250863517789,9397.749593346065,74,1.472438011854211,0.5447722269827888,0.8271376635584559,0.17872705066922676,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
700000261,42,3,37,6,5,3,11400.02587665415,4556.695950393154,1012.8858867549651,0.6789277814993951,1324.780267775875,98,1.299845227916009,0.30301750698203,0.9933095033104165,0.12562390624871436,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
700000262,28,3,52,5,6,1,17951.75028452429,4846.609061420894,9757.060736316073,0.37444411635453784,5419.926375988728,23,0.4943076079586564,0.658102218056492,0.9995498778020401,0.09034789519628877,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
700000263,63,0,49,2,2,6,18876.41714378423,2287.215279349441,10225.225336890175,0.8464597625767291,6516.926323155367,16,1.078518463391263,0.9545659288588108,0.8302864628739927,0.09548323789607074,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
700000264,69,0,12,4,4,3,5717.163638059069,3671.828382461092,5616.357919617454,0.3702783663414406,8509.308998349898,44,0.4397734196080045,0.25426123144486457,0.8590935849253519,0.10599406820428413,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
700000265,35,3,40,3,6,2,13550.373045912747,2978.3991208076477,2475.077426655243,1.4274823068301987,11449.43745295534,48,0.9029890521923184,0.2007709747566786,0.8630020744753464,0.15828195010139512,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
700000266,70,4,12,2,1,6,10444.859259854644,1970.6802339131407,15281.687807194852,1.2620211518295659,7308.020647511688,104,1.4947654003137698,0.010493641139944443,0.9790130577702492,0.029828165187947488,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
700000267,26,5,32,4,6,4,9129.707823990962,660.8982887693587,11276.463172988955,1.072747895337136,6023.801752840388,27,1.0193533675904598,0.9024032761106747,0.8766430731894503,0.04326655552616541,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
700000268,21,2,29,4,0,1,24193.717568927717,2773.435123941836,20735.341559475397,1.0577505510996248,11873.879361585561,94,0.7969692818587994,0.9579458599261376,0.9082227649757689,0.12101790370810768,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
700000269,75,4,33,5,6,4,23147.075811159295,2617.006854610041,6055.92932033132,1.099826372031642,1661.5330358392325,132,0.4960401100781042,0.18445905105988336,0.8404587898316408,0.07734141140879558,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
700000270,46,2,14,2,3,6,15665.205569659845,310.20708478277146,2243.3141325087886,0.9886390196125155,8707.267160873404,18,0.9694484107920878,0.9597910204048502,0.809738969679986,0.019601536956148215,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
700000271,66,4,55,1,1,2,18087.223816087808,2271.3919839491127,11563.35687183659,1.4243134364773666,14768.456957047387,121,1.1166697941349217,0.1660748523335137,0.811821164175131,0.13814526302265262,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
700000272,30,2,25,4,1,2,1121.435865210778,3352.1716689845875,16224.578161635165,0.7929465719995341,7599.839102464473,77,0.5124987064767478,0.09842418910136874,0.99134408677787,0.11987194500843312,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
700000273,22,0,31,6,1,6,7025.719207889052,2938.48509143773,3252.929807750148,0.6983837657192433,11833.672091772083,123,1.0532944978768035,0.647457940745546,0.9687510087974587,0.06498455888132826,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
700000274,61,0,12,3,2,6,18755.9972051223,83.37906744919576,5271.950693337033,1.2725618606585591,4453.434386031027,42,1.2991341279913573,0.8041655649838841,0.9732846367079401,0.011923465068931806,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
700000275,33,5,24,6,6,3,29899.262955159957,676.0865685642736,17048.673110742428,0.7752011596627383,2428.642084156267,94,0.820862611297148,0.12757017457137088,0.8818170297269753,0.07087543659722706,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
700000276,49,5,24,3,1,6,8070.256193595207,3279.516565491998,5370.944492966372,0.6780126086201095,3756.73538108583,97,1.190725670702744,0.025199094821069634,0.8709663711086325,0.15604252970712673,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
700000277,70,4,42,5,1,7,18693.129739050804,2440.88837655407,3762.9620788543234,0.6135996214624605,6576.942357297737,37,0.9164494262583658,0.2881845259595295,0.8012928715579422,0.09924784438016279,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
700000278,28,5,13,3,6,4,14677.835231767265,457.10995908569083,15829.20685040314,0.9606380167154707,6406.800101086069,44,1.375889590162812,0.19629430231106704,0.8045129023410695,0.1723329769398202,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
700000279,36,2,36,6,2,0,17591.565947943982,903.9257528118977,7085.541568239855,0.5383734922768869,4079.426900138127,43,0.8231942166847029,0.5940494655668112,0.9179306990303095,0.013475374304385147,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
700000280,47,0,29,4,3,4,24544.117596301014,69.31067956430059,16409.78109579725,1.1026518372488223,12080.50881517123,141,0.6191972317111896,0.3327808689607955,0.9114809928628375,0.14140305885451818,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
